Timestamp(us), ax, ay, az, gx, gy, gz, mx, my, mz,period
3851583099,4477,-11817,1810,265,592,320,136,-268,-1550,2
3851603088,5648,-12671,1672,-54,395,275,160,-262,-1586,2
3851623077,4810,-11461,388,-244,-136,-46,136,-268,-1600,2
3851643066,4458,-12012,428,-541,-33,-744,136,-256,-1575,2
3851663055,4557,-12227,313,-988,21,-1013,136,-250,-1550,2
3851683044,5045,-12329,-226,-1360,-1,-1182,136,-232,-1575,2
3851703033,5270,-11601,-2138,-1607,-155,-1454,136,-202,-1600,2
3851723022,6562,-9426,-3148,-1749,-106,-1829,124,-208,-1586,2
3851743011,7333,-8291,-2081,-1777,79,-2220,112,-173,-1611,2
3851763000,6877,-7583,-2264,-1843,113,-2620,89,-155,-1611,2
3851782989,7105,-6220,-4351,-2021,10,-2831,65,-131,-1586,2
3851802978,11035,-3640,-6142,-2233,-123,-2886,71,-90,-1611,2
3851822967,9927,-2396,-5451,-2494,-606,-3014,53,-54,-1625,2
3851842956,10345,-1534,-5819,-2642,-858,-2967,53,-18,-1636,2
3851862945,10619,883,-7305,-2555,-995,-2802,53,23,-1611,2
3851882934,12576,3086,-8037,-2449,-811,-2710,71,41,-1611,2
3851902923,11413,5160,-8579,-2500,-1040,-2777,59,89,-1600,2
3851922912,9076,5824,-7641,-2746,-1265,-2625,71,124,-1586,2
3851942901,8560,6732,-9439,-2910,-1072,-2596,77,154,-1586,2
3851962890,10485,8310,-10149,-3046,-927,-2566,77,196,-1513,2
3851982879,10032,9845,-9062,-3219,-1092,-2438,95,231,-1513,2
3852002868,10557,11601,-9367,-3255,-1090,-2397,95,261,-1440,2
3852022857,9441,13447,-11127,-3256,-1152,-2471,106,296,-1451,2
3852042846,8183,15659,-10617,-3236,-1151,-2409,118,332,-1401,2
3852062835,8745,17566,-10099,-3048,-1150,-1992,142,344,-1340,2
3852082824,8682,17340,-10865,-2977,-1182,-1858,148,397,-1267,2
3852102813,7771,18819,-12041,-2845,-1255,-1744,166,392,-1217,2
3852122802,7615,20494,-12200,-2528,-1185,-1455,160,433,-1144,2
3852142791,8313,19648,-12100,-2119,-1173,-1183,190,439,-1155,2
3852162780,7668,18891,-13107,-1778,-1223,-1107,178,451,-1107,2
3852182769,7497,17095,-13835,-1462,-1148,-785,201,433,-1046,2
3852202758,9143,15596,-14275,-1116,-954,-575,184,457,-1046,2
3852222747,10208,14471,-14655,-846,-835,-531,201,457,-996,2
3852242736,9585,14322,-14423,-610,-806,-577,225,475,-959,2
3852262725,9485,14215,-13645,-343,-725,-395,231,463,-971,2
3852282714,9401,13446,-13021,-79,-674,-183,231,481,-971,2
3852302703,9019,13270,-12448,157,-538,-20,225,457,-946,2
3852322692,8640,14027,-12886,384,-401,118,243,451,-984,2
3852342681,8548,15028,-12919,611,-254,345,225,469,-1009,2
3852362670,8577,15704,-13150,866,-63,507,213,463,-1021,2
3852382659,8627,16096,-12547,1056,95,637,201,457,-1032,2
3852402648,7868,16789,-12465,1241,279,693,207,439,-1046,2
3852422637,7666,17099,-11351,1394,502,918,219,433,-1071,2
3852442626,8604,16464,-12136,1552,766,1088,196,439,-1094,2
3852462615,8730,16239,-13110,1743,934,1272,190,415,-1107,2
3852482604,8864,15749,-12565,1881,1011,1496,160,421,-1180,2
3852502593,9415,15434,-11813,2015,1109,1611,160,386,-1217,2
3852522583,9810,14670,-11622,2195,1329,1809,148,350,-1217,2
3852542572,10864,14258,-11859,2434,1486,2146,172,368,-1278,2
3852562561,11090,12242,-12327,2633,1392,2317,130,338,-1328,2
3852582550,9945,11673,-12890,2735,1303,2362,118,296,-1340,2
3852602539,10440,10774,-11988,2801,1202,2613,112,273,-1401,2
3852622528,10703,9801,-11750,2892,1138,2735,100,237,-1451,2
3852642517,10556,8948,-12058,2989,1042,2776,89,219,-1451,2
3852662506,10460,7400,-10837,3132,841,2735,106,201,-1490,2
3852682495,10244,5532,-11508,3283,740,2656,89,130,-1501,2
3852702484,9325,5388,-12293,3188,604,2424,77,124,-1550,2
3852722473,8243,4968,-11172,3028,566,2412,77,77,-1611,2
3852742462,8016,3246,-10641,2876,495,2707,106,23,-1588,2
3852762451,8400,2039,-9453,2784,189,2780,100,0,-1625,2
3852782440,5585,1778,-8760,2901,55,2750,89,-18,-1636,2
3852802429,5477,270,-8441,3018,118,3072,112,-54,-1648,2
3852822418,6215,-1215,-5251,3034,55,3061,136,-101,-1661,2
3852842407,5771,-3659,-3669,2885,-70,2726,154,-119,-1648,2
3852862396,5493,-4417,-3594,2783,276,2276,154,-161,-1625,2
3852882385,5869,-5388,-2465,2957,450,1767,166,-197,-1600,2
3852902374,4741,-8190,-707,2856,301,1408,184,-226,-1586,2
3852922363,4528,-8006,2429,2647,37,1565,160,-244,-1586,2
3852942352,3149,-11702,3233,2278,-366,1317,184,-262,-1575,2
3852962341,3132,-13676,2724,1658,-396,1245,196,-292,-1538,2
3852982330,4473,-13533,3298,1185,-442,1270,201,-280,-1501,2
3853002319,3013,-14052,3626,713,-706,655,201,-309,-1538,2
3853022308,4143,-14431,3793,157,-589,662,225,-303,-1526,2
3853042297,3940,-14115,3857,-495,-477,384,225,-321,-1488,2
3853062286,2999,-13051,1726,-871,-393,-54,219,-297,-1525,2
3853082275,4259,-13057,2222,-1148,-193,-528,231,-303,-1538,2
3853102264,3982,-13098,3632,-1480,-139,-1057,219,-286,-1550,2
3853122253,3699,-12138,2878,-1825,-85,-1378,213,-268,-1586,2
3853142242,3068,-10952,-154,-2006,-85,-1661,190,-244,-1636,2
3853162231,4305,-9172,-1267,-2058,297,-1954,184,-238,-1623,2
3853182220,4782,-8982,475,-2509,607,-2293,184,-202,-1600,2
3853202209,4667,-8083,1720,-2703,897,-2648,148,-185,-1636,2
3853222198,4332,-7195,-6,-2841,1032,-3023,130,-149,-1625,2
3853242187,3672,-4761,-3984,-2976,1013,-3353,118,-113,-1648,2
3853262176,6939,-3445,-2112,-2899,1245,-3465,83,-72,-1636,2
3853282165,7055,-3007,-1476,-2983,1232,-3924,53,-54,-1636,2
3853302154,7119,-1270,-2482,-3514,736,-4200,41,23,-1563,2
3853322143,6517,991,-5387,-3693,524,-4409,29,77,-1538,2
3853342132,7899,4237,-4998,-3605,678,-4454,23,130,-1525,2
3853362121,9198,7616,-3129,-3465,845,-4649,17,178,-1513,2
3853382110,9225,12196,-4480,-3357,890,-5039,17,225,-1451,2
3853402099,8935,17173,-6920,-3290,974,-5450,23,285,-1353,0
3853422088,8388,23658,-6864,-3050,989,-5522,41,320,-1255,0
3853442077,8681,28325,-6533,-2724,1019,-5303,59,368,-1267,0
3853462066,6531,31110,-5521,-2301,864,-4903,89,397,-1155,0
3853482055,4630,31642,-6643,-1682,901,-4323,124,445,-1094,0
3853502044,5109,28541,-6684,-1215,779,-3629,124,463,-1082,0
3853522033,7244,26068,-6554,-876,565,-3187,142,469,-1021,0
3853542022,8035,23574,-7159,-585,416,-3011,166,475,-971,0
3853562011,7595,21915,-6920,-338,303,-2937,190,510,-959,0
3853582000,8453,21176,-6657,-204,232,-2847,219,492,-923,0
3853601989,8971,20346,-4875,-242,162,-2728,255,510,-971,0
3853621978,8423,19790,-3088,-269,-16,-2541,285,516,-898,0
3853641967,7766,19110,-1594,-267,-173,-2239,320,493,-909,0
3853661956,8177,18720,-916,-216,-264,-1903,344,487,-923,0
3853681945,7895,18339,-1073,-122,-333,-1608,356,469,-909,0
3853701934,7737,18030,-1996,-58,-396,-1288,380,469,-898,0
3853721923,7015,17786,-1792,-52,-495,-971,397,469,-909,0
3853741912,6469,17587,-1509,13,-528,-704,392,457,-873,0
3853761901,6092,17192,-1884,96,-462,-474,403,451,-861,0
3853781890,5198,16560,-1995,139,-407,-277,397,445,-884,0
3853801879,4901,16043,-2019,135,-376,-91,403,451,-861,0
3853821868,5004,15795,-1962,129,-347,75,409,457,-836,0
3853841857,4618,15467,-2143,150,-306,198,403,451,-884,0
3853861846,4403,15315,-2131,140,-238,314,415,451,-836,0
3853881835,4414,15355,-2051,128,-167,409,409,463,-811,0
3853901824,4454,15212,-2330,169,-120,476,403,463,-836,0
3853921813,4209,15158,-2181,163,-101,516,397,481,-800,0
3853941802,4234,15303,-1646,141,-38,560,403,487,-836,0
3853961791,4314,15477,-1907,131,69,591,397,504,-775,0
3853981781,4146,15702,-2277,111,119,633,380,504,-811,0
3854001770,3712,15729,-2315,76,14,700,374,546,-775,0
3854021759,3751,15977,-1858,42,-40,786,386,528,-786,0
3854041748,3894,16127,-1238,66,20,802,356,564,-823,0
3854061737,3825,16386,-1863,128,86,805,356,582,-738,0
3854081726,3325,16388,-2398,140,70,832,332,588,-725,0
3854101715,3221,16336,-2868,118,27,877,326,593,-750,0
3854121704,3863,16307,-2801,69,23,895,302,611,-688,0
3854141693,4040,16235,-3030,51,-24,826,273,635,-688,0
3854161682,2216,16466,-2358,40,-93,764,267,629,-651,0
3854181671,2919,16193,-2009,41,-46,808,243,665,-638,0
3854201660,3159,16103,-1907,32,-40,773,219,665,-601,0
3854221649,2957,16281,-2512,74,-82,769,201,671,-615,0
3854241638,3068,16029,-2410,3,-146,721,184,665,-626,0
3854261627,1957,16811,-1947,-88,-233,546,160,665,-590,0
3854281616,2801,17427,-2263,-4,-96,585,142,683,-576,0
3854301605,3194,16715,-2128,47,-1,596,130,659,-565,0
3854321594,2615,17228,-1616,24,9,443,112,683,-553,0
3854341583,2897,16746,-2151,61,-74,457,100,683,-540,0
3854361572,2836,16301,-2699,64,-135,445,95,671,-528,0
3854381561,3203,16113,-2694,7,-79,401,59,677,-528,0
3854401550,3384,16035,-2302,-24,-50,292,71,671,-515,0
3854421539,3485,15867,-1751,-27,-78,201,77,671,-515,0
3854441528,3013,15576,-2108,3,-164,104,59,683,-492,0
3854461517,2889,15322,-2315,-45,-158,25,65,677,-503,0
3854481506,3137,15391,-2440,-103,-147,-55,41,659,-467,0
3854501495,3646,15233,-2451,-113,-75,-132,29,665,-492,0
3854521484,3537,15398,-1447,-154,-55,-276,47,665,-467,0
3854541473,2940,15538,-1601,-163,-130,-402,53,671,-467,0
3854561462,2771,15336,-2308,-160,-44,-381,41,689,-467,0
3854581451,4060,15275,-2467,-166,51,-311,41,677,-417,0
3854601440,3498,15596,-1914,-201,-26,-370,35,671,-417,0
3854621429,3237,15811,-1640,-192,-7,-355,53,677,-405,0
3854641418,3290,15885,-1742,-166,49,-298,47,700,-355,0
3854661407,3895,15728,-2192,-136,106,-239,41,694,-355,0
3854681396,4130,15760,-2255,-119,118,-242,53,712,-344,0
3854701385,3765,15788,-2056,-100,136,-263,53,712,-330,0
3854721374,3636,16002,-1675,-99,152,-256,59,712,-294,0
3854741363,4113,15935,-1774,-108,201,-232,53,724,-282,0
3854761352,4358,15852,-2019,-98,233,-240,59,736,-330,0
3854781341,3961,16440,-2495,-77,227,-243,65,730,-282,0
3854801330,4919,18035,-838,-48,379,-91,65,736,-246,0
3854821319,8243,17938,843,-24,286,52,71,736,-246,0
3854841308,5221,15333,-1794,46,98,-116,65,748,-246,0
3854861297,7916,17274,-4065,159,332,22,77,754,-246,0
3854881286,4448,14923,-3347,124,13,5,83,742,-269,0
3854901275,4593,15310,-2895,103,115,65,77,748,-246,0
3854921264,3061,16115,-903,33,113,-118,83,742,-246,0
3854941253,4440,15211,-297,-39,150,-122,83,742,-257,0
3854961242,3741,16032,525,-84,58,-117,77,760,-269,0
3854981231,4182,16259,634,-78,82,-64,83,748,-257,0
3855001220,4602,16537,-1264,-28,60,-73,77,736,-269,0
3855021209,4808,16814,-3492,117,28,-44,65,742,-207,0
3855041198,4388,16390,-3782,210,72,-11,89,748,-246,0
3855061187,4413,16031,-2079,111,170,-113,100,754,-269,0
3855081176,5167,16069,-1300,-26,235,-317,89,730,-257,0
3855101165,5468,16044,-2901,-90,156,-431,112,742,-294,0
3855121154,5069,16503,-3338,-90,-148,-371,112,748,-257,0
3855141143,3033,16505,-2490,-214,-163,-306,130,718,-282,0
3855161132,1230,17596,-2220,-385,33,-296,130,730,-221,0
3855181121,3031,19372,1863,-825,273,-232,118,724,-282,0
3855201110,5819,21528,1661,-959,6,-121,130,700,-246,0
3855221099,1344,22047,-2066,-817,104,-115,136,718,-246,0
3855241088,5456,19610,-1218,-447,634,427,154,689,-232,0
3855261077,5208,19111,-397,-264,672,657,142,671,-269,0
3855281066,4686,18158,-706,-179,89,652,130,659,-282,0
3855301055,4925,19386,-137,-361,-524,493,148,629,-344,0
3855321044,102,19549,900,-432,-776,156,136,623,-330,0
3855341033,2807,20232,480,-123,-580,420,136,617,-355,0
3855361022,4411,18574,-85,203,-615,607,142,588,-380,0
3855381011,5271,19771,815,69,-567,588,130,564,-467,0
3855401000,5657,20934,-37,175,-760,794,136,552,-553,0
3855420989,4859,20461,-2213,493,-656,931,124,528,-515,0
3855440979,3464,18315,-2369,681,-111,848,148,522,-626,0
3855460968,4578,17799,-1061,672,451,838,142,481,-713,0
3855480957,5767,17665,-772,696,570,903,142,492,-750,0
3855500946,6160,17139,-1136,711,515,930,148,457,-786,0
3855520935,6162,16264,-1831,726,508,927,160,457,-861,0
3855540924,6209,15138,-2696,788,623,927,154,445,-898,0
3855560913,6189,14406,-1691,720,851,990,172,421,-959,0
3855580902,6124,14405,194,581,1038,1115,160,427,-984,0
3855600891,6239,14298,366,493,1180,1220,160,421,-1046,0
3855620880,6805,13571,-256,470,1211,1290,148,409,-1071,0
3855640869,7307,12961,-409,483,1185,1270,130,409,-1069,0
3855660858,6641,12648,-511,461,1279,1206,136,397,-1155,0
3855680847,6351,12402,-511,383,1640,1160,118,374,-1155,0
3855700836,5078,11621,-691,325,2286,1124,106,374,-1155,0
3855720825,4127,10801,-188,288,3416,1132,95,368,-1155,0
3855740814,4772,10801,2326,173,4669,1224,83,344,-1180,0
3855760803,6083,10508,6075,12,5644,1371,47,338,-1155,0
3855780792,7659,9580,7429,-91,6048,1568,17,338,-1144,0
3855800781,9550,8545,7015,-229,5730,1603,-6,332,-1155,0
3855820770,10104,8314,6721,-365,4830,1479,-36,320,-1094,0
3855840759,10542,6631,7294,-341,3674,1269,-60,314,-1071,0
3855860748,9690,6933,9089,-473,2540,946,-78,285,-1046,0
3855880737,9114,6325,9378,-535,1604,692,-84,291,-1046,0
3855900726,8978,6491,8708,-650,933,424,-72,302,-1046,0
3855920715,9138,6308,8394,-691,553,228,-90,285,-1021,0
3855940704,9311,6194,8410,-683,275,120,-78,291,-959,0
3855960693,9825,6764,8906,-743,143,74,-107,279,-946,0
3855980682,10570,7318,9631,-845,101,72,-101,273,-996,0
3856000671,10940,7819,9734,-923,29,67,-90,267,-971,0
3856020660,11374,7891,9252,-914,-123,62,-107,267,-946,0
3856040649,11153,7834,9074,-882,-327,73,-90,285,-971,0
3856060638,10585,7931,9703,-880,-421,111,-90,267,-934,0
3856080627,10352,8203,10302,-907,-357,172,-113,273,-934,0
3856100616,10524,8291,10045,-940,-247,251,-90,273,-946,0
3856120605,10869,8001,9276,-936,-212,297,-101,267,-946,0
3856140594,11115,7814,9510,-823,-303,300,-101,267,-923,0
3856160583,9516,6677,9901,-936,-711,276,-90,273,-934,0
3856180572,9645,6549,10394,-924,-625,303,-119,267,-923,0
3856200561,10712,5981,10926,-918,-503,381,-90,255,-923,0
3856220550,9341,5665,9781,-1005,-559,211,-113,261,-909,0
3856240539,8515,5140,7948,-950,-536,23,-101,255,-898,0
3856260528,9133,4533,7336,-845,-560,21,-101,255,-909,0
3856280517,10310,4108,8471,-762,-725,36,-96,261,-898,0
3856300506,10571,4168,9812,-769,-954,-75,-113,237,-923,0
3856320495,11138,3994,9632,-739,-1129,-186,-107,237,-923,0
3856340484,11456,3753,8603,-696,-1293,-290,-96,243,-923,0
3856360473,11575,3270,7727,-600,-1515,-398,-96,267,-959,0
3856380462,11704,2928,8319,-473,-1717,-467,-101,255,-934,0
3856400451,13002,2367,9558,-371,-1794,-453,-84,255,-996,0
3856420440,15172,1251,9730,-330,-1663,-511,-78,255,-996,0
3856440429,17712,594,9599,-420,-1373,-685,-72,249,-996,0
3856460418,18579,588,9141,-401,-1042,-658,-60,255,-1021,0
3856480407,16231,1900,8423,-345,-533,-439,-66,255,-1032,0
3856500396,15724,3645,8209,-295,-60,-102,-72,261,-996,0
3856520385,17499,4175,7575,-369,-296,276,-60,285,-996,0
3856540374,17443,4843,6815,-445,-915,330,-48,267,-1007,0
3856560363,15427,5506,5895,-320,-1553,399,-66,285,-996,0
3856580352,15011,4890,4813,-191,-2061,513,-60,255,-1007,0
3856600341,14205,5226,5440,-352,-2293,474,-66,255,-1057,0
3856620330,14425,5187,5648,-422,-2300,347,-60,243,-1107,0
3856640319,13053,5880,5484,-358,-2090,271,-42,255,-1069,0
3856660308,13704,7497,6873,-676,-2091,549,-60,255,-1082,0
3856680297,16103,3857,9162,-875,-2533,798,-42,249,-1071,0
3856700286,14392,3008,6940,-333,-2796,284,-36,249,-1119,0
3856720275,14614,5548,3832,-625,-1910,385,-36,261,-1119,0
3856740264,13520,4427,1398,-610,-1347,286,-30,237,-1144,0
3856760253,15373,4034,42,-654,-565,262,-24,249,-1155,0
3856780242,15554,2909,-131,-1001,-329,-82,-18,249,-1155,0
3856800231,14392,5033,-983,-965,-490,-72,-18,255,-1107,0
3856820220,16254,3943,-1532,-831,-550,67,-12,261,-1107,0
3856840209,16367,3679,-2149,-897,-928,75,-6,261,-1107,0
3856860198,16984,3939,-1070,-725,-1120,-119,-24,255,-1094,0
3856880187,13914,3975,-780,638,-1213,-43,-18,261,-1082,0
3856900177,14904,3026,-1974,1043,-820,569,-18,267,-1144,0
3856920166,15079,2531,-2108,302,-497,477,-6,231,-1155,0
3856940155,15486,3044,-2290,96,-311,60,-12,231,-1155,0
3856960144,16043,3832,-2503,-272,-251,-129,0,219,-1144,0
3856980133,16549,3484,-2633,-865,-291,-170,-24,249,-1155,0
3857000122,15822,3314,-2501,-1191,-498,-274,-6,243,-1132,0
3857020111,15155,3325,-2471,-1198,-520,-225,5,243,-1107,0
3857040100,14631,534,-2023,-1116,-332,91,0,243,-1107,0
3857060089,15448,4793,-2542,-792,-186,286,0,249,-1094,0
3857080078,13869,2580,-3766,-1042,-99,347,0,243,-1107,0
3857100067,15826,5673,-1238,-2029,336,501,5,261,-1057,0
3857120056,16522,3868,-1245,-757,140,129,-6,255,-1057,0
3857140045,16029,3029,-2045,-365,-67,68,5,273,-1069,0
3857160034,16286,2995,-2293,-402,-111,51,5,249,-1082,0
3857180023,15391,3624,-2191,-360,-188,37,-6,267,-1082,0
3857200012,15792,3891,-1710,-360,-211,77,-12,273,-1032,0
3857220001,16335,3848,-1160,-347,-318,148,-6,273,-1032,0
3857239990,15868,2739,-1361,-246,-458,142,0,255,-1094,0
3857259979,15134,1738,-1513,-192,-546,-130,5,261,-1046,0
3857279968,15453,4003,-2235,24,-580,-484,5,249,-1071,0
3857299957,15269,4194,-2271,-108,-437,-423,5,279,-1057,0
3857319946,15167,4042,-2396,-649,-177,-426,5,255,-1082,0
3857339935,15436,4159,-2499,-997,38,-352,23,267,-1057,0
3857359924,15311,3428,-2444,-953,187,-281,11,279,-1057,0
3857379913,16782,3005,-2538,-933,348,-905,11,249,-1007,0
3857399902,16674,3211,-2491,-851,315,-1616,17,261,-996,0
3857419891,13670,6365,-1640,-482,80,-1821,41,296,-1021,0
3857439880,13587,7109,-1661,248,72,-1029,41,291,-996,0
3857459869,13933,6049,-1716,534,69,-391,59,296,-996,0
3857479858,14428,5711,-1746,383,15,-231,53,291,-1046,0
3857499847,15393,5718,-2157,146,-2,-246,65,261,-1032,0
3857519836,15090,6235,-2095,-28,-26,-392,59,279,-1009,0
3857539825,15408,6415,-1922,-159,-73,-335,59,285,-1009,0
3857559814,14911,6580,-1892,-222,-79,-213,77,302,-1046,0
3857579803,14231,6089,-1922,-212,1,-40,71,296,-996,0
3857599792,14816,5982,-2209,-172,118,130,77,285,-996,0
3857619781,15621,5750,-2686,-81,137,237,65,273,-1009,0
3857639770,16018,6393,-2849,52,55,222,77,296,-1032,0
3857659759,15725,6073,-2449,120,-108,122,53,285,-1021,0
3857679748,15086,6197,-2472,59,-319,237,59,279,-1032,0
3857699737,14283,6217,-2640,14,-400,224,59,273,-1021,0
3857719726,14133,6431,-2479,-31,-339,185,53,296,-1046,0
3857739715,14475,6192,-2235,-100,-244,168,77,279,-996,0
3857759704,14523,6010,-2385,-184,-205,142,53,285,-1021,0
3857779693,14186,6010,-2449,-176,-202,141,47,273,-1046,0
3857799682,14035,5493,-2001,-207,-170,202,59,285,-1021,0
3857819671,14140,4550,-1761,-341,-32,213,59,273,-1032,0
3857839660,14753,4995,-1722,-347,133,-46,59,291,-1021,0
3857859649,14605,5289,-1784,-97,162,-214,65,302,-959,0
3857879638,14570,5838,-1735,273,134,-231,53,279,-1032,0
3857899627,14679,6684,-1571,494,75,-268,53,291,-984,0
3857919616,15353,8225,-1490,369,44,-265,65,291,-996,0
3857939605,15041,7983,-1917,248,25,-441,59,296,-1032,0
3857959594,14584,8075,-1894,362,-6,-509,53,291,-1021,0
3857979583,15061,7107,-1829,676,-61,-175,59,285,-1032,0
3857999572,16100,4675,-1962,924,-38,48,77,285,-1032,0
3858019561,16079,3493,-1843,886,-18,84,100,291,-1057,0
3858039550,16970,4258,-2058,702,0,34,77,279,-1069,0
3858059539,16823,4985,-2453,511,35,-79,71,308,-1082,0
3858079528,15987,5477,-2720,361,109,-102,77,285,-1082,0
3858099517,15613,5523,-2579,245,232,52,65,296,-1094,0
3858119506,16378,5425,-2893,428,330,119,59,291,-1082,0
3858139495,16261,6916,-3517,461,255,-107,77,296,-1094,0
3858159484,15300,7954,-3314,382,336,-84,65,296,-1094,0
3858179473,15097,8268,-2791,467,474,30,59,273,-1094,0
3858199462,14605,7764,-2907,645,507,167,53,267,-1119,0
3858219451,14747,7528,-3416,700,488,524,71,291,-1082,0
3858239440,15257,6962,-2507,722,487,698,65,279,-1094,0
3858259429,15919,6081,-2008,779,369,605,41,261,-1132,0
3858279418,15365,6618,-2108,743,206,405,41,273,-1132,0
3858299407,13620,6455,-1107,683,395,420,47,267,-1119,0
3858319396,13679,5129,-172,618,879,205,23,261,-1144,0
3858339385,13457,4043,212,571,1005,318,23,267,-1180,0
3858359375,12829,2866,602,474,1388,284,29,261,-1155,0
3858379364,12084,2488,524,448,1740,198,29,279,-1155,0
3858399353,11971,2186,1534,330,2179,236,11,261,-1132,0
3858419342,10850,1374,2824,274,2483,-21,5,255,-1132,0
3858439331,11677,2052,3860,9,2880,-302,5,255,-1132,0
3858459320,13566,2356,3670,-73,2931,-363,5,267,-1094,0
3858479309,14277,5097,3186,-96,2672,-719,-18,267,-1069,0
3858499298,16284,5510,2889,9,2121,-618,-6,267,-1057,0
3858519287,17299,5224,3669,44,1316,-617,-18,261,-1032,0
3858539276,17831,5730,5335,48,385,-621,0,285,-1032,0
3858559265,17367,5935,5721,147,-539,-568,11,273,-1021,0
3858579254,17267,6254,5180,165,-1165,-462,0,273,-1009,0
3858599243,17454,6865,4084,96,-1547,-381,5,285,-1032,0
3858619232,16155,6829,3130,39,-1724,-301,23,255,-1057,0
3858639221,10908,8505,2843,55,-1399,-122,11,285,-1069,0
3858659210,16724,5139,2599,83,-934,336,17,279,-1082,0
3858679199,14495,6370,1533,103,-1013,124,29,273,-1082,0
3858699188,14791,6287,1218,21,-515,35,11,279,-1119,0
3858719177,15318,5785,1231,-23,-287,-116,17,273,-1094,0
3858739166,14975,5961,1057,-72,-286,-270,29,273,-1071,0
3858759155,14887,5600,1206,-150,-340,-258,23,279,-1094,0
3858779144,14975,5514,795,-146,-535,-299,17,279,-1107,0
3858799133,14811,5666,278,-223,-761,-369,29,291,-1082,0
3858819122,14655,6089,-103,-274,-1020,-385,35,291,-1057,0
3858839111,12814,6283,-898,-280,-1354,-417,29,285,-1082,0
3858859100,13394,6108,-2157,-410,-1380,-384,47,273,-1071,0
3858879089,14044,8095,-1943,-291,-1701,-266,47,291,-1107,0
3858899078,15632,6109,-2345,167,-2485,-60,59,296,-1082,0
3858919067,16545,6530,-1582,157,-3311,-69,71,302,-1119,0
3858939056,16893,5453,-1086,263,-3632,-375,89,291,-1169,0
3858959045,17027,5757,-1076,195,-3933,-787,89,285,-1144,0
3858979034,15015,5288,-3582,109,-4383,-1025,112,285,-1144,0
